CMPD_CHEMBLID,MOLWEIGHT,mol,VALUE,ty,label,,
CHEMBL3965068,433.53,Fc1c(-c2c(C(=O)N(CC)CC)cccc2)cc(Cc2nnc(O)c3c2CCCC3)cc1,1010,KI,0,,
CHEMBL3649767,268.32001,O=C1Nc2c(ccc(CNCC#N)c2)C=2NCCCC1=2,1020,IC50,0,,
CHEMBL1726644,347.42001,O=C(CCc1nc(O)c2c(n1)cccc2)N1c2c(cc(C)cc2)CCC1,1030,IC50,0,,
CHEMBL3649716,341.45999,O=C1Nc2c(cc(OC3CCN(CCC)CC3)cc2)C=2NCCCC1=2,1030,IC50,0,,
CHEMBL3938769,365.51999,Oc1nnc(Cc2ccc(CN(C)C3CCCCC3)cc2)c2c1CCCC2,1030,KI,0,,
CHEMBL341142,238.25,Oc1nc(-c2ccccc2)nc2c(O)cccc12,1034,IC50,0,,
CHEMBL3895101,336.19,Brc1[n+]([O-])ccc(Cc2nnc(O)c3c2CCCC3)c1,1040,KI,0,,
CHEMBL3649720,350.42001,O=C(NCCN1CCCCC1)c1cc2-c3ncccc3C(=O)Nc2cc1,1050,IC50,0,,
CHEMBL3970639,320.19,Brc1nccc(Cc2nnc(O)c3c2CCCC3)c1,1050,KI,0,,
CHEMBL3919281,445.54001,Fc1c(-c2cc(C(=O)N3CCCC3)ccc2)cc(CCc2nnc(O)c3c2CCCC3)cc1,1050,KI,0,,
CHEMBL3105431,393.32001,FC(F)(F)c1cc2NC(=O)CN(C(=O)COc3c(C(=O)N)cccc3)c2cc1,1060,IC50,0,,
CHEMBL2414043,236.27,O=C1NC(c2ccccc2)=Cc2c(N)cccc12,1070,IC50,0,,
CHEMBL3649717,313.39999,O=C1Nc2c(cc(OC3CCN(C)CC3)cc2)C=2NCCCC1=2,1070,IC50,0,,
CHEMBL3649736,315.42001,O(CN1C(=O)C2=C(NCCC2)c2c1ccc(CCN(C)C)c2)C,1070,IC50,0,,
CHEMBL3414777,248.28,O=C(Nc1cc(C(=O)N)ccc1)CCCC(=O)C,1071.52,IC50,0,,
CHEMBL3394708,281.31,O(C)c1cc2c(C3(O)N(C(=O)c4c3cccc4)CC2)cc1,1075.6,IC50,0,,
CHEMBL3933931,438.53,O=C(c1ccc(OC)cc1)C1CCN(CC(O)=NCc2nc(O)c3c(n2)CCCC3)CC1,1080,IC50,0,,
CHEMBL3649729,260.29001,O(CCO)c1cc2c(NC(=O)C3=C2NCCC3)cc1,1080,IC50,0,,
CHEMBL3649773,313.39999,O=C1Nc2c(ccc(CN3CCOCC3)c2)C=2N(C)CCCC1=2,1090,IC50,0,,
CHEMBL188949,271.35999,Oc1nc(CCCN2CCCCC2)nc2c1cccc2,1100,IC50,0,,
CHEMBL559385,395.45999,O=C(N1CCC(CN2CCOCC2)CC1)c1nn-2c(NC(=O)c3c-2cccc3)c1,1100,IC50,0,,
CHEMBL2323543,476.54999,Fc1ccc(C2=CCN(C(=O)CNC(=O)CCN3C4c5c(C(=O)NC4)cccc5CC3)CC2)cc1,1100,IC50,0,,
CHEMBL3105426,423.45001,Fc1cc(NC(=O)CN2CCN(C(=O)CC3=NNC(=O)c4c3cccc4)CC2)ccc1,1100,IC50,0,,
CHEMBL3605996,363.45999,O=C(N)c1c2C(=O)N(C3CCN(Cc4c(C)cccc4)CC3)Cc2ccc1,1100,IC50,0,,
CHEMBL3291320,312.37,O=C(NCCN(C)C)c1n(C)c-2c(NC(=O)c3c-2cccc3)c1,1100,IC50,0,,
CHEMBL481591,278.31,O=C(N)c1c2nc(-c3ccc(OC)cc3)ccc2ccc1,1100,IC50,0,,
CHEMBL3414776,234.25,O=C(Nc1cc(C(=O)N)ccc1)CCC(=O)C,1100,IC50,0,,
CHEMBL3105882,435.45999,Fc1c(C(=O)N2CCN(C(=O)C3CC3)CC2)cc(-c2nc3n(C(=O)N)ccc3cc2)cc1,1120,IC50,0,,
CHEMBL550269,281.35999,O=C1NCc2c(-n3c1ccc3)ccc(CN1CCCC1)c2,1120,KI,0,,
CHEMBL1329044,218.25999,O=C(N)c1c2C(=O)N(CCC)Cc2ccc1,1140,IC50,0,,
CHEMBL3953611,462.57001,Fc1c(-c2cc(C(O)=NCCN(C)C)ccc2)cc(CCc2nnc(O)c3c2CCCC3)cc1,1140,KI,0,,
CHEMBL3649727,259.31,O(CCN)c1cc2c(NC(=O)C3=C2NCCC3)cc1,1160,IC50,0,,
CHEMBL2414052,216.28,O=C1NC(CC(C)C)=Cc2c(N)cccc12,1170,IC50,0,,
CHEMBL363307,194.62,Clc1c2c(O)nc(C)nc2ccc1,1180,IC50,0,,
CHEMBL3805393,440.48001,Fc1cn2c(C(=O)NC(CCCC(=O)N3CCC(C(=O)c4cnc(OC)cc4)CC3)=C2)c1,1200,IC50,0,,
CHEMBL125244,252.27,Oc1nc(-c2ccc(O)cc2)nc2c(C)cccc12,1200,IC50,0,,
CHEMBL3290487,337.32999,O=C(N)c1c2O/C(=C\c3ccc(OCC4OC4)cc3)/C(=O)c2ccc1,1210,IC50,0,,
CHEMBL3105411,347.42001,O=C1/C(=C/Nc2c(N3CCCCC3)cccc2)/c2c(C(=O)N1)cccc2,1210,IC50,0,,
CHEMBL395092,160.17999,O=C1NC(C)=Nc2c1cccc2,1210,IC50,0,,
CHEMBL3961793,324.38,O=C1N(c2ncc(Cc3nnc(O)c4c3CCCC4)cc2)CCC1,1230,KI,0,,
CHEMBL340481,282.29999,O(C)c1c2nc(-c3ccc(OC)cc3)nc(O)c2ccc1,1244,IC50,0,,
CHEMBL3941896,403.48001,O(CC)c1c(C(O)=Nc2cc(Cc3nnc(O)c4c3CCCC4)ccc2)cccc1,1250,KI,0,,
CHEMBL222556,254.24001,O=C1c2c(OC(c3cc(O)c(O)cc3)=C1)cccc2,1258.9301,IC50,0,,
CHEMBL3963785,298.35001,OC(=NC)c1c(Cc2nnc(O)c3c2CCCC3)cccn1,1260,KI,0,,
CHEMBL3394704,311.34,O(C)c1c2C3(O)N(C(=O)c4c3cccc4)CCc2c(OC)cc1,1279.7,IC50,0,,
CHEMBL3593995,432.42999,Fc1c(-c2[nH]c3c(c(C(=O)N)cc(F)c3)n2)ccc(-c2cc(NC(=O)C3CC3)ccc2)c1,1280,IC50,0,,
CHEMBL3105421,492.56,S(=O)(=O)(Nc1c(C)cc(C)cc1)c1c(C)cc(NC(=O)CN2C(=O)NC(=O)c3c2cccc3)cc1,1280,IC50,0,,
CHEMBL3827921,237.25999,O=C1NC(c2ccc(N)cc2)=Nc2c1cccc2,1295,IC50,0,,
CHEMBL3663659,354.41,O=C(N)c1c2C(=O)N(N(C)c2ccc1)C1CCN(Cc2occc2)CC1,1300,IC50,0,,
CHEMBL557913,389.45999,O=C(N(CCN(C)C)C)c1ccc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)cc1,1300,IC50,0,,
CHEMBL1949857,160.17999,O=C1NC=Nc2c(C)cccc12,1320,IC50,0,,
CHEMBL3394711,247.28999,O(C)c1c2c(cc(OC)c1)CCN1C(=O)CCC21,1371.4,IC50,0,,
CHEMBL2323224,454.51001,Fc1c(C(=O)N2Cc3c4c(ccc3)CCNC4C2)cc(CC2=NNC(=O)c3c2cccc3)cc1,1390,IC50,0,,
CHEMBL1949860,174.2,O=C1NC=Nc2c(C)cc(C)cc12,1390,IC50,0,,
CHEMBL552919,387.44,O=C(N1CCN(C)CC1)c1ccc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)cc1,1400,IC50,0,,
CHEMBL339586,197.19,O=C1NC(=O)c2c3c(ccc2)cccc13,1400,IC50,0,,
CHEMBL3649728,403.53,O(CCN1CCC(c2ccccc2)CC1)c1cc2c(NC(=O)C3=C2NCCC3)cc1,1430,IC50,0,,
CHEMBL3965310,497.64001,S(=O)(=O)(NCc1c(CC)c(C=2C(F)=CC/C(=C(/Cc3nnc(O)c4c3CCCC4)\C)/C=2)ccc1)C,1440,KI,0,,
CHEMBL3940351,463.54001,O=C(c1c(C(O)=Nc2cc(Cc3nnc(O)c4c3CCCC4)ccc2)cccc1)c1ccccc1,1450,KI,0,,
CHEMBL2347907,259.31,O=C(N)c1c2nc(C3CCN(C)CC3)[nH]c2cnc1,1452,IC50,0,,
CHEMBL3649724,328.42001,O(CCN1CCNCC1)c1cc2c(NC(=O)C3=C2NCCC3)cc1,1480,IC50,0,,
CHEMBL3890145,398.53,Fc1c(CN(CC2CN(C)CC2)C)cc(Cc2nnc(O)c3c2CCCC3)cc1,1489,KI,0,,
CHEMBL479541,393.37,Fc1c(OCc2cc(C(=O)N3CCNCC3)c(F)cc2)c(C(=O)N)cc(F)c1,1500,IC50,0,,
CHEMBL3092517,400.45999,S(=O)(=O)(N)c1ccc(C(NC(=O)CCC2=Nc3c(C(=O)N2)cccc3)C)cc1,1500,IC50,0,,
CHEMBL3105419,327.31,Fc1c(NC(=O)CCN2C(=O)NC(=O)c3c2cccc3)cccc1,1520,IC50,0,,
CHEMBL3649723,274.32001,O(CCOc1cc2c(NC(=O)C3=C2NCCC3)cc1)C,1520,IC50,0,,
CHEMBL3290460,195.19,Fc1cc(C(=O)N)c2O[C@H](C)Cc2c1,1530,IC50,0,,
CHEMBL3649769,279.34,O=C1Nc2c(ccc(Cn3cccc3)c2)C=2NCCCC1=2,1540,IC50,0,,
CHEMBL3963707,354.45001,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)CCN(C)C,1540,KI,0,,
CHEMBL3105887,349.44,O=C(N)n1c2nc(-c3ccc(CN4CCN(C)CC4)cc3)ccc2cc1,1560,IC50,0,,
CHEMBL151728,267.29001,O(C)c1c2nc(-c3ccc(N)cc3)nc(O)c2ccc1,1589,IC50,0,,
CHEMBL3930116,410.56,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)[C@@H](N(CCC)CCC)C,1590,KI,0,,
CHEMBL3606014,352.44,O=C(N)c1c2C(=O)N(C3CCN(Cc4n(C)ccc4)CC3)Cc2ccc1,1600,IC50,0,,
CHEMBL250211,385.51001,O=C1NC(C2CCC(N3CC=C(c4ccccc4)CC3)CC2)=Nc2c1cccc2,1600,IC50,0,,
CHEMBL1767065,218.21001,O=C(O)CNc1c2c(C(=O)NC=C2)ccc1,1600,IC50,0,,
CHEMBL3963916,311.42999,Oc1nnc(Cc2ccc(CNC(C)C)cc2)c2c1CCCC2,1610,KI,0,,
CHEMBL3649739,287.35999,O(CCN(C)C)c1cc2NC(=O)C3=C(NCCC3)c2cc1,1620,IC50,0,,
CHEMBL3928403,398.48001,Fc1c(N2C(=O)N(C(C)(C)C)CC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,1630,KI,0,,
CHEMBL3394703,439.51001,O(C)c1c(OC)cc2c(C3(O)N(C(=O)C4C5c6c(cccc6)C(c6c5cccc6)C34)CC2)c1,1634.7,IC50,0,,
CHEMBL2172241,274.28,O=C(N)c1c(OCc2c(C)oc(C(=O)N)c2)cccc1,1660,IC50,0,,
CHEMBL3291327,415.47,Fc1ccc(C2=CCN(C(=O)c3n(C)c4-c5c(C(=O)NCc4c3)cccc5)CC2)cc1,1673,IC50,0,,
CHEMBL3934967,429.56,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)C(C(CC)C)c1ccccc1,1700,KI,0,,
CHEMBL3942113,458.60999,OC(=NCCN(C)C)c1cc(-c2cc(C(Cc3nnc(O)c4c3CCCC4)C)ccc2)ccc1,1710,KI,0,,
CHEMBL3649760,312.42001,O=C1Nc2c(ccc(CN3CCN(C)CC3)c2)C=2NCCCC1=2,1720,IC50,0,,
CHEMBL3593994,402.42999,Fc1cc(C(=O)N)c2nc(-c3ccc(-c4ccc(NC(=O)CC)cc4)cc3)[nH]c2c1,1720,IC50,0,,
CHEMBL3933525,339.44,Oc1nnc(Cc2ccc(CN3CCOCC3)cc2)c2c1CCCC2,1720,KI,0,,
CHEMBL3944401,494.59,O=C(c1ccc(OCCC2CC2)cc1)C1CCN(CC(O)=NCc2nc(O)c3c(n2)CCOC3)CC1,1750,IC50,0,,
CHEMBL3925864,482.57999,O(C(C)(C)C)C(=O)N1C(Cc2nnc(O)c3c2CCCC3)CN(C(=O)OCc2ccccc2)CC1,1770,KI,0,,
CHEMBL3806049,438.53,O=C(CCCC1=Nc2n(C)ccc2C(=O)N1)N1CCC(C(=O)c2cn(C(C)C)nc2)CC1,1800,IC50,0,,
CHEMBL400299,385.51001,O=C1NC(C2CC(N3CC=C(c4ccccc4)CC3)CCC2)=Nc2c1cccc2,1800,IC50,0,,
CHEMBL3911789,337.47,Oc1nnc(Cc2ccc(CN3C(C)CCC3)cc2)c2c1CCCC2,1820,KI,0,,
CHEMBL505159,263.37,O=C1Nc2n(C(C)(C)C)nc(C)c2C2=C1CSC2,1841.5,IC50,0,,
CHEMBL3105423,361.45001,O=C(NC(C)c1cc2c(cc1)CCCC2)CC1=NNC(=O)c2c1cccc2,1860,IC50,0,,
CHEMBL3973010,270.26999,Fc1c(N)cc(Cc2nnc(O)c3c2nccc3)cc1,1880,KI,0,,
CHEMBL3804939,467.59,O=C(CCCC1=Nc2c(C)scc2C(=O)N1)N1CCC(C(=O)c2cc(C)c(OC)cc2)CC1,1900,IC50,0,,
CHEMBL3606022,395.42999,Fc1c2c(c(C(=O)N)cc1)C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,1900,IC50,0,,
CHEMBL3957308,341.41,O=C1N(CCO)N=C2c3c4c(n(CCO)c3CC(C)(C)C2)cccc14,1900,IC50,0,,
CHEMBL502330,172.19,O=C(N)c1c2ncccc2ccc1,1900,IC50,0,,
CHEMBL2440671,250.3,O=C1N[C@@H]2N(c3c1cccc3)Cc1c(cccc1)C2,1920,IC50,0,,
CHEMBL3105428,410.91,Clc1c(C(CNC(=O)CC2=NNC(=O)c3c2cccc3)N2CCCC2)cccc1,1960,IC50,0,,
CHEMBL2440672,320.39001,O=C1N[C@H]2C3(c4c(cccc4)CN2c2c1cccc2)CCOCC3,1960,IC50,0,,
CHEMBL3926323,351.48999,Oc1nnc(Cc2ccc(CN3CCC(C)CC3)cc2)c2c1CCCC2,1960,KI,0,,
CHEMBL1949862,178.17,Fc1c2C(=O)NC(C)=Nc2ccc1,1970,IC50,0,,
CHEMBL3605986,363.45999,O=C(N)c1c2C(=O)N(CC3CCN(Cc4ccccc4)CC3)Cc2ccc1,2000,IC50,0,,
CHEMBL380940,250.25999,O=C1NC(=O)c2c3c([nH]c4c3cccc4)cc(C)c12,2000,IC50,0,,
CHEMBL3589284,274.75,Clc1ccc(C=2NC(=O)C3=C(N(C)CCC3)C=2)cc1,2000,IC50,0,,
CHEMBL45072,239.23,O=C(O)c1c2c(nc(O)c3c2cccc3)ccc1,2010,IC50,0,,
CHEMBL3932631,385.45001,S(=O)(=O)(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1occc1,2030,KI,0,,
CHEMBL3944854,494.59,O=C(c1ccc(OCC2CCC2)cc1)C1CCN(CC(O)=NCc2nc(O)c3c(n2)CCOC3)CC1,2050,IC50,0,,
CHEMBL3290483,394.42999,O=C(N)c1c2O/C(=C\c3ccc(OCCN4CCOCC4)cc3)/C(=O)c2ccc1,2070,IC50,0,,
CHEMBL3933179,323.44,Oc1nnc(Cc2ccc(CN3CCCC3)cc2)c2c1CCCC2,2110,KI,0,,
CHEMBL3290464,181.17,Fc1cc(C(=O)N)c2OCCc2c1,2120,IC50,0,,
CHEMBL3092539,322.37,O=C(N[C@@H](C)c1ncccc1)CCC1=Nc2c(C(=O)N1)cccc2,2120,IC50,0,,
CHEMBL3981758,366.51001,Oc1nnc(Cc2ccc(CN3CCN(C)CCC3)cc2)c2c1CCCC2,2130,KI,0,,
CHEMBL3290474,281.26999,O=C(N)c1c2O/C(=C\c3cc(O)ccc3)/C(=O)c2ccc1,2140,IC50,0,,
CHEMBL2440673,369.47,S(CC(=O)N(CCO)CCO)C1=Nc2sc3c(c2C(=O)N1)CCC3,2140,IC50,0,,
CHEMBL3605976,303.35999,O=C(N)c1c2C(=O)N(CCCN3CCOCC3)Cc2ccc1,2150,IC50,0,,
CHEMBL504903,210.24001,O=C(N)c1c2ncc(C#CC)cc2ccc1,2200,IC50,0,,
CHEMBL381280,187.2,O=C1NC(=O)c2c1c1c(cc2)CCC1,2220,IC50,0,,
CHEMBL3605983,335.41,O=C(N)c1c2C(=O)N(CCN3Cc4c(cccc4)CC3)Cc2ccc1,2250,IC50,0,,
CHEMBL3593991,454.57001,O=C(N)c1c2nc(-c3ccc(-c4ccc(OCCCN5CCCCC5)cc4)cc3)[nH]c2ccc1,2280,IC50,0,,
CHEMBL3894294,348.45001,O(C(C)(C)C)C(=O)N1C(Cc2nnc(O)c3c2CCCC3)CNCC1,2280,KI,0,,
CHEMBL3934886,477.56,O=C(c1c(C(O)=Nc2cc(Cc3nnc(O)c4c3CCCC4)ccc2)cccc1)c1ccc(C)cc1,2340,KI,0,,
CHEMBL147552,238.24001,O=C1c2c(OC(c3cc(O)ccc3)=C1)cccc2,2400,IC50,0,,
CHEMBL3414764,248.24001,O=C(O)/C(=C\C(=O)Nc1cc(C(=O)N)ccc1)/C,2400,IC50,0,,
CHEMBL2058912,385.44,Fc1c(C(=O)N2CCC(N)CC2)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,2400,EC50,0,,
CHEMBL3827329,266.29999,O(C)c1c2N=C(c3ccc(C)cc3)NC(=O)c2ccc1,2404,IC50,0,,
CHEMBL3290465,192.22,O=C(N)c1c2OC(C)Cc2c(N)cc1,2430,IC50,0,,
CHEMBL3290459,195.19,Fc1cc(C(=O)N)c2OC(C)Cc2c1,2450,IC50,0,,
CHEMBL3893660,432.51999,O(C(O)=Nc1c(N(C)C)ccc(Cc2nnc(O)c3c2CCCC3)c1)Cc1ccccc1,2490,KI,0,,
CHEMBL563107,413.48001,O=C(N1C[C@H]2N(CC1)CCC2)c1ccc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)cc1,2500,IC50,0,,
CHEMBL3092523,379.42001,O=C(OC)[C@@H](NC(=O)CCC1=Nc2c(C(=O)N1)cccc2)Cc1ccccc1,2500,IC50,0,,
CHEMBL3663646,314.39001,O=C(N)c1c2C(=O)N(C3CCN(C4CCC4)CC3)Nc2ccc1,2500,IC50,0,,
CHEMBL3105875,161.16,O=C(N)n1c2ncccc2cc1,2500,IC50,0,,
CHEMBL3105412,267.26001,Fc1ccc(/C=C\2/C(=O)NC(=O)c3c/2cccc3)cc1,2540,IC50,0,,
CHEMBL64780,267.23999,O=[N+]([O-])c1ccc(C=2Oc3c(C(=O)C=2)cccc3)cc1,2600,IC50,0,,
CHEMBL108849,196.21001,Oc1nc2c(c3c1cncc3)cccc2,2600,IC50,0,,
CHEMBL3890246,312.37,OC(=NCC)c1c(Cc2nnc(O)c3c2CCCC3)cccn1,2610,KI,0,,
CHEMBL3649732,329.39999,O(CCN1CCOCC1)c1cc2c(NC(=O)C3=C2NCCC3)cc1,2640,IC50,0,,
CHEMBL1949865,194.62,Clc1c2N=C(C)NC(=O)c2ccc1,2650,IC50,0,,
CHEMBL3617768,320.35001,O=C1NNC(=O)c2c3c([nH]c(-c4ccc(CNC)cc4)c13)ccc2,2697,IC50,0,,
CHEMBL3966085,426.48999,Fc1ccc(C(=O)C2CCN(CC(O)=NCc3nc(O)c4c(n3)CCCC4)CC2)cc1,2700,IC50,0,,
CHEMBL336718,252.27,O(C)c1ccc(-c2nc(O)c3c(n2)cccc3)cc1,2718,IC50,0,,
CHEMBL3649734,355.48001,O(CCCCN1CCCCC1)c1cc2c(NC(=O)C3=C2NCCC3)cc1,2850,IC50,0,,
CHEMBL3105884,348.41,O=C(N)n1c2nc(-c3ccc(C(=O)N4CCCCC4)cc3)ccc2cc1,2900,IC50,0,,
CHEMBL109064,196.21001,Oc1nc2c(c3ncccc13)cccc2,2900,IC50,0,,
CHEMBL418816,427.47,O=C(NCC(=O)N1CCN(c2ncccn2)CC1)CCN1C(=O)NC(=O)C2=C1CCC2,3000,IC50,0,,
CHEMBL1767056,309.28,O=[N+]([O-])c1ccc(C(=O)Nc2c3c(C(=O)NC=C3)ccc2)cc1,3000,IC50,0,,
CHEMBL363380,388.47,O=C(Nc1cc2-c3nc(O)c4c(c3Cc2cc1)cccc4)CN1CCN(C)CC1,3000,IC50,0,,
CHEMBL3606003,417.42999,FC(F)(F)c1cc(CN2CCC(N3C(=O)c4c(C(=O)N)cccc4C3)CC2)ccc1,3000,IC50,0,,
CHEMBL110682,384.48001,O=C1N(CCCCN2CCN(c3ncccn3)CC2)C2=C(C(=O)N1)CCCC2,3000,IC50,0,,
CHEMBL381153,290.32001,O=CN1C(=O)c2c(c3c([nH]c4c3cccc4)c3c2CCC3)C1,3000,IC50,0,,
CHEMBL3649774,285.39001,O=C1Nc2c(ccc(CN(CC)C)c2)C=2N(C)CCCC1=2,3000,IC50,0,,
CHEMBL365390,430.53,S(=O)(=O)(NCCCc1ccccc1)c1cc2c(-c3nc(O)c4c(c3C2)cccc4)cc1,3000,IC50,0,,
CHEMBL3105881,255.25,Fc1c(-c2nc3n(C(=O)N)ccc3cc2)cccc1,3000,IC50,0,,
CHEMBL361500,233.27,Oc1nc2-c3c(cccc3)Cc2c2c1cccc2,3000,IC50,0,,
CHEMBL3649741,301.39001,O(CCCN(C)C)c1cc2NC(=O)C3=C(NCCC3)c2cc1,3020,IC50,0,,
CHEMBL3092521,289.32999,O=C(N[C@H](CO)CC)CCC1=Nc2c(C(=O)N1)cccc2,3100,IC50,0,,
CHEMBL151382,306.23999,FC(F)(F)c1ccc(-c2nc(O)c3c(c(O)ccc3)n2)cc1,3105,IC50,0,,
CHEMBL3649735,341.45001,O(CCN1CCCCC1)c1cc2c(NC(=O)C3=C2N(C)CCC3)cc1,3110,IC50,0,,
CHEMBL3966359,334.14999,Brc1c(F)ccc(Cc2nnc(O)c3c2nccc3)c1,3200,KI,0,,
CHEMBL611629,236.23,O=C1Nc2n3c(nc2-c2c1cccc2)C=NC=C3,3230,IC50,0,,
CHEMBL47840,225.25,Oc1nc2c(c3c1cc(N)cc3)ccc(N)c2,3260,IC50,0,,
CHEMBL3290472,295.29001,O=C(N)c1c2O/C(=C\c3ccc(OC)cc3)/C(=O)c2ccc1,3300,IC50,0,,
CHEMBL81977,136.14999,O=C(N)c1cc(N)ccc1,3300,IC50,0,,
CHEMBL596518,249.27,O=C1Nc2n3c(C(C)=CC=C3)nc2-c2c1cccc2,3310,IC50,0,,
CHEMBL3589282,270.32999,O(C)c1ccc(C=2NC(=O)C3=C(N(C)CCC3)C=2)cc1,3400,IC50,0,,
CHEMBL504998,186.21001,O=C(N)c1c2ncc(C)cc2ccc1,3400,IC50,0,,
CHEMBL2323226,453.47,Fc1c(C(=O)N2C3c4c(C(=O)C3)cccc4CC2)cc(CC2=NNC(=O)c3c2cccc3)cc1,3460,IC50,0,,
CHEMBL3649740,327.42999,O(CCN1CCCCC1)c1cc2NC(=O)C3=C(NCCC3)c2cc1,3540,IC50,0,,
CHEMBL3593716,248.33,O=C1NC(N2CCN(C)CC2)=NC2=C1CCCC2,3600,IC50,0,,
CHEMBL2179988,234.21001,O=C(O)/C=C/C(=O)Nc1cc(C(=O)N)ccc1,3600,IC50,0,,
CHEMBL3290461,195.19,Fc1cc(C(=O)N)c2O[C@@H](C)Cc2c1,3620,IC50,0,,
CHEMBL3290471,311.29001,O=C(N)c1c2O/C(=C\c3cc(OC)c(O)cc3)/C(=O)c2ccc1,3620,IC50,0,,
CHEMBL3092537,321.38,O=C(N[C@@H](C)c1ccccc1)CCC1=Nc2c(C(=O)N1)cccc2,3700,IC50,0,,
CHEMBL453989,200.24001,O=C(N)c1c2ncc(CC)cc2ccc1,3700,IC50,0,,
CHEMBL3105877,267.29001,O=C(N)n1c2nc(-c3ccc(OC)cc3)ccc2cc1,3760,IC50,0,,
CHEMBL3649718,313.39999,O=C1Nc2c(cc(OC3CCNCC3)cc2)C=2N(C)CCCC1=2,3850,IC50,0,,
CHEMBL3649719,327.42999,O=C1Nc2c(cc(OC3CCN(C)CC3)cc2)C=2N(C)CCCC1=2,4000,IC50,0,,
CHEMBL3639485,230.27,O(C)c1cc2NC(=O)C3=C(NCCC3)c2cc1,4000,IC50,0,,
CHEMBL1584950,265.26999,O=C(Oc1c2c(c(O)ncc2)ccc1)c1ccccc1,4100,IC50,0,,
CHEMBL594216,285.31,O=C1Nc2n3c(nc2-c2c1cccc2)-c1c(cccc1)C=C3,4110,IC50,0,,
CHEMBL3940278,322.32999,FC(F)(F)C(Cc1nnc(O)c2c1CCCC2)c1ccccc1,4120,KI,0,,
CHEMBL3764980,305.38,O=C1NN=C2C(C(C)C)C(c3ccccc3)Nc3c2c1ccc3,4139,IC50,0,,
CHEMBL151,286.23999,O=C1c2c(O)cc(O)cc2OC(c2cc(O)c(O)cc2)=C1,4200,IC50,0,,
CHEMBL3973462,255.25,Fc1ccc(Cc2nnc(O)c3c2nccc3)cc1,4210,KI,0,,
CHEMBL593043,249.27,O=C1Nc2n3c(nc2-c2c1cccc2)C=CC(C)=C3,4270,IC50,0,,
CHEMBL3943960,289.70001,Clc1c(F)ccc(Cc2nnc(O)c3c2nccc3)c1,4310,KI,0,,
CHEMBL3414775,248.24001,O=C(OC)/C=C\C(=O)Nc1cc(C(=O)N)ccc1,4365.1602,IC50,0,,
CHEMBL2179989,234.21001,O=C(O)/C=C\C(=O)Nc1cc(C(=O)N)ccc1,4400,IC50,0,,
CHEMBL2058911,371.42001,Fc1c(C(=O)N2CCNCC2)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,4400,EC50,0,,
CHEMBL1767057,390.17999,Ic1c(C(=O)Nc2c3c(C(=O)NC=C3)ccc2)cccc1,4500,IC50,0,,
CHEMBL3928915,480.57001,O=C(c1ccc(OCC2CC2)cc1)C1CCN(CC(O)=NCc2nc(O)c3c(n2)CCOC3)CC1,4500,IC50,0,,
CHEMBL501290,366.44,O=C(Nc1scc(-c2ccccc2)n1)/C=C/c1cc(OC)cc(OC)c1,4533,IC50,0,,
CHEMBL3290469,357.37,O=C(N)c1c2O/C(=C\c3cc(Oc4ccccc4)ccc3)/C(=O)c2ccc1,4650,IC50,0,,
CHEMBL3105414,350.38,O=C(Nc1ccc(C(=O)N)cc1)CCCC1=Nc2c(C(=O)N1)cccc2,4700,IC50,0,,
CHEMBL3906833,468.54999,O=C(c1ccc(OCCC)cc1)C1CCN(CC(O)=NCc2nc(O)c3c(n2)CCOC3)CC1,4800,IC50,0,,
CHEMBL3589283,308.29999,FC(F)(F)c1ccc(C=2NC(=O)C3=C(N(C)CCC3)C=2)cc1,4800,IC50,0,,
CHEMBL2323533,429.45001,Fc1c(C(=O)N[C@H]2c3c([C@@H](O)C2)cccc3)cc(CC2=NNC(=O)c3c2cccc3)cc1,4810,IC50,0,,
CHEMBL3105893,334.42001,O=C(N)Cn1c2nc(-c3ccc(CN4CCCC4)cc3)ccc2cc1,5000,IC50,0,,
CHEMBL326451,479.54001,O=C(NCC(=O)N1CCN(c2ncccn2)CC1)CCN1C(=O)NC(=O)C2=C1CCC=CC=CC2,5000,IC50,0,,
CHEMBL110347,419.48001,O=C(NCC(=O)c1cc2c(cc1)cccc2)CC(C)N1C(=O)NC(=O)C2=C1CCCC2,5000,IC50,0,,
CHEMBL3098935,399.45001,O=C(OCc1ccccc1)NCc1ccc(C2=Nc3c(C)cccc3C(=O)N2)cc1,5000,IC50,0,,
CHEMBL201723,250.25999,O=C1NC(=O)c2c1c1c(c(C)c2)[nH]c2c1cccc2,5000,IC50,0,,
CHEMBL3098939,270.72,Clc1ccc(C2=Nc3c(C)cccc3C(=O)N2)cc1,5000,IC50,0,,
